LOCATION,ROOMS,Date,Avg. Daily Rate,Occupancy Rate
Salamanca,1,Jul,74.01,0.47
Salamanca,1,Jul,73.17,0.43
Salamanca,1,Jul,70.65,0.37
Salamanca,1,Jul,67.28,0.34
Salamanca,1,Jul,67.28,0.34
Salamanca,1,Jul,68.12,0.35
Salamanca,1,Jul,66.44,0.39
Salamanca,1,Jul,68.96,0.39
Salamanca,1,Jul,71.49,0.36
Salamanca,1,Jul,68.96,0.32
Salamanca,1,Jul,68.12,0.28
Salamanca,1,Jul,63.08,0.28
Salamanca,1,Jul,63.08,0.29
Salamanca,1,Aug,63.08,0.3
Salamanca,1,Aug,63.08,0.29
Salamanca,1,Aug,63.92,0.33
Salamanca,1,Aug,65.6,0.32
Salamanca,1,Aug,64.76,0.33
Salamanca,1,Aug,62.23,0.31
Salamanca,1,Aug,62.23,0.28
Salamanca,1,Aug,58.87,0.28
Salamanca,1,Aug,63.92,0.33
Salamanca,1,Aug,64.76,0.34
Salamanca,1,Aug,64.76,0.32
Salamanca,1,Aug,66.44,0.33
Salamanca,1,Aug,65.6,0.33
Salamanca,1,Aug,63.92,0.32
Salamanca,1,Aug,65.6,0.34
Salamanca,1,Aug,66.44,0.34
Salamanca,1,Aug,65.6,0.33
Salamanca,1,Aug,68.96,0.33
Salamanca,1,Aug,66.44,0.34
Salamanca,1,Aug,63.92,0.33
Salamanca,1,Aug,61.39,0.35
Salamanca,1,Aug,61.39,0.34
Salamanca,1,Aug,63.92,0.35
Salamanca,1,Aug,63.08,0.35
Salamanca,1,Aug,59.71,0.32
Salamanca,1,Aug,59.71,0.32
Salamanca,1,Aug,60.55,0.35
Salamanca,1,Aug,59.71,0.33
Salamanca,1,Aug,60.55,0.36
Salamanca,1,Aug,62.23,0.35
Salamanca,1,Aug,62.23,0.34
Salamanca,1,Sep,67.28,0.35
Salamanca,1,Sep,69.8,0.37
Salamanca,1,Sep,69.8,0.41
Salamanca,1,Sep,70.65,0.42
Salamanca,1,Sep,71.49,0.43
Salamanca,1,Sep,74.01,0.49
Salamanca,1,Sep,75.69,0.5
Salamanca,1,Sep,73.17,0.43
Salamanca,1,Sep,73.17,0.45
Salamanca,1,Sep,73.17,0.46
Salamanca,1,Sep,72.33,0.51
Salamanca,1,Sep,74.01,0.52
Salamanca,1,Sep,81.58,0.59
Salamanca,1,Sep,83.26,0.59
Salamanca,1,Sep,81.58,0.51
Salamanca,1,Sep,77.37,0.5
Salamanca,1,Sep,76.53,0.54
Salamanca,1,Sep,75.69,0.59
Salamanca,1,Sep,76.53,0.58
Salamanca,1,Sep,79.9,0.59
Salamanca,1,Sep,82.42,0.63
Salamanca,1,Sep,79.06,0.53
Salamanca,1,Sep,78.22,0.53
Salamanca,1,Sep,77.37,0.54
Salamanca,1,Sep,77.37,0.59
Salamanca,1,Sep,77.37,0.6
Salamanca,1,Sep,84.94,0.61
Salamanca,1,Sep,92.51,0.62
Salamanca,1,Sep,88.31,0.58
Salamanca,1,Sep,84.94,0.57
Salamanca,1,Oct,85.78,0.62
Salamanca,1,Oct,81.58,0.59
Salamanca,1,Oct,80.74,0.59
Salamanca,1,Oct,86.63,0.64
Salamanca,1,Oct,87.47,0.65
Salamanca,1,Oct,82.42,0.55
Salamanca,1,Oct,80.74,0.52
Salamanca,1,Oct,79.9,0.55
Salamanca,1,Oct,81.58,0.58
Salamanca,1,Oct,84.1,0.64
Salamanca,1,Oct,89.15,0.66
Salamanca,1,Oct,90.83,0.66
Salamanca,1,Oct,84.94,0.54
Salamanca,1,Oct,80.74,0.52
Salamanca,1,Oct,82.42,0.53
Salamanca,1,Oct,81.58,0.56
Salamanca,1,Oct,84.1,0.6
Salamanca,1,Oct,84.1,0.65
Salamanca,1,Oct,86.63,0.67
Salamanca,1,Oct,84.1,0.59
Salamanca,1,Oct,81.58,0.62
Salamanca,1,Oct,85.78,0.66
Salamanca,1,Oct,83.26,0.62
Salamanca,1,Oct,82.42,0.6
Salamanca,1,Oct,86.63,0.64
Salamanca,1,Oct,85.78,0.63
Salamanca,1,Oct,82.42,0.47
Salamanca,1,Oct,79.9,0.45
Salamanca,1,Oct,79.9,0.43
Salamanca,1,Oct,82.42,0.49
Salamanca,1,Oct,84.94,0.6
Salamanca,1,Nov,95.04,0.68
Salamanca,1,Nov,97.56,0.67
Salamanca,1,Nov,84.1,0.45
Salamanca,1,Nov,74.01,0.42
Salamanca,1,Nov,73.17,0.45
Salamanca,1,Nov,70.65,0.49
Salamanca,1,Nov,72.33,0.5
Salamanca,1,Nov,76.53,0.55
Salamanca,1,Nov,79.06,0.56
Salamanca,1,Nov,76.53,0.45
Salamanca,1,Nov,70.65,0.42
Salamanca,1,Nov,69.8,0.44
Salamanca,1,Nov,71.49,0.48
Salamanca,1,Nov,72.33,0.51
Salamanca,1,Nov,76.53,0.58
Salamanca,1,Nov,77.37,0.59
Salamanca,1,Nov,75.69,0.42
Salamanca,1,Nov,71.49,0.4
Salamanca,1,Nov,76.53,0.44
Salamanca,1,Nov,77.37,0.49
Salamanca,1,Nov,79.9,0.54
Salamanca,1,Nov,81.58,0.65
Salamanca,1,Nov,81.58,0.66
Salamanca,1,Nov,71.49,0.46
Salamanca,1,Nov,71.49,0.47
Salamanca,1,Nov,71.49,0.52
Salamanca,1,Nov,71.49,0.54
Salamanca,1,Nov,70.65,0.53
Salamanca,1,Nov,79.06,0.63
Salamanca,1,Nov,83.26,0.64
Salamanca,1,Dec,74.01,0.44
Salamanca,1,Dec,69.8,0.38
Salamanca,1,Dec,70.65,0.4
Salamanca,1,Dec,72.33,0.42
Salamanca,1,Dec,85.78,0.49
Salamanca,1,Dec,102.61,0.68
Salamanca,1,Dec,105.13,0.7
Salamanca,1,Dec,97.56,0.47
Salamanca,1,Dec,87.47,0.37
Salamanca,1,Dec,84.1,0.4
Salamanca,1,Dec,83.26,0.46
Salamanca,1,Dec,79.06,0.49
Salamanca,1,Dec,84.94,0.55
Salamanca,1,Dec,84.94,0.52
Salamanca,1,Dec,77.37,0.34
Salamanca,1,Dec,77.37,0.33
Salamanca,1,Dec,75.69,0.3
Salamanca,1,Dec,73.17,0.32
Salamanca,1,Dec,70.65,0.34
Salamanca,1,Dec,78.22,0.39
Salamanca,1,Dec,78.22,0.4
Salamanca,1,Dec,81.58,0.38
Salamanca,1,Dec,79.9,0.4
Salamanca,1,Dec,81.58,0.4
Salamanca,1,Dec,80.74,0.44
Salamanca,1,Dec,82.42,0.52
Salamanca,1,Dec,90.83,0.65
Salamanca,1,Dec,94.2,0.66
Salamanca,1,Dec,95.04,0.62
Salamanca,1,Dec,95.04,0.61
Salamanca,1,Dec,97.56,0.61
Salamanca,2,Jan,131.2,0.55
Salamanca,2,Jan,134.57,0.51
Salamanca,2,Jan,127.84,0.47
Salamanca,2,Jan,127.0,0.41
Salamanca,2,Jan,118.59,0.36
Salamanca,2,Jan,118.59,0.38
Salamanca,2,Jan,122.79,0.32
Salamanca,2,Jan,116.06,0.34
Salamanca,2,Jan,112.7,0.36
Salamanca,2,Jan,115.22,0.37
Salamanca,2,Jan,109.34,0.37
Salamanca,2,Jan,115.22,0.4
Salamanca,2,Jan,121.95,0.41
Salamanca,2,Jan,112.7,0.34
Salamanca,2,Jan,106.81,0.32
Salamanca,2,Jan,105.13,0.37
Salamanca,2,Jan,105.97,0.45
Salamanca,2,Jan,109.34,0.51
Salamanca,2,Jan,110.18,0.51
Salamanca,2,Jan,115.22,0.48
Salamanca,2,Jan,113.54,0.34
Salamanca,2,Jan,111.86,0.3
Salamanca,2,Jan,111.02,0.29
Salamanca,2,Jan,118.59,0.35
Salamanca,2,Jan,111.86,0.39
Salamanca,2,Jan,115.22,0.45
Salamanca,2,Jan,118.59,0.48
Salamanca,2,Jan,115.22,0.37
Salamanca,2,Jan,107.65,0.33
Salamanca,2,Jan,104.29,0.32
Salamanca,2,Jan,112.7,0.3
Salamanca,2,Feb,107.65,0.32
Salamanca,2,Feb,114.38,0.43
Salamanca,2,Feb,114.38,0.46
Salamanca,2,Feb,106.81,0.3
Salamanca,2,Feb,104.29,0.28
Salamanca,2,Feb,104.29,0.22
Salamanca,2,Feb,108.49,0.29
Salamanca,2,Feb,109.34,0.37
Salamanca,2,Feb,117.75,0.49
Salamanca,2,Feb,124.47,0.56
Salamanca,2,Feb,122.79,0.43
Salamanca,2,Feb,119.43,0.41
Salamanca,2,Feb,117.75,0.36
Salamanca,2,Feb,119.43,0.4
Salamanca,2,Feb,118.59,0.4
Salamanca,2,Feb,114.38,0.45
Salamanca,2,Feb,117.75,0.51
Salamanca,2,Feb,106.81,0.38
Salamanca,2,Feb,113.54,0.39
Salamanca,2,Feb,115.22,0.43
Salamanca,2,Feb,114.38,0.48
Salamanca,2,Feb,118.59,0.55
Salamanca,2,Feb,123.63,0.69
Salamanca,2,Feb,125.32,0.68
Salamanca,2,Feb,114.38,0.41
Salamanca,2,Feb,105.13,0.34
Salamanca,2,Feb,105.97,0.34
Salamanca,2,Feb,99.24,0.29
Salamanca,2,Mar,112.7,0.39
Salamanca,2,Mar,117.75,0.51
Salamanca,2,Mar,128.68,0.52
Salamanca,2,Mar,127.0,0.38
Salamanca,2,Mar,125.32,0.32
Salamanca,2,Mar,121.11,0.3
Salamanca,2,Mar,118.59,0.32
Salamanca,2,Mar,124.47,0.41
Salamanca,2,Mar,129.52,0.52
Salamanca,2,Mar,132.89,0.52
Salamanca,2,Mar,131.2,0.34
Salamanca,2,Mar,129.52,0.33
Salamanca,2,Mar,126.16,0.34
Salamanca,2,Mar,126.16,0.35
Salamanca,2,Mar,118.59,0.47
Salamanca,2,Mar,127.84,0.58
Salamanca,2,Mar,128.68,0.57
Salamanca,2,Mar,121.11,0.37
Salamanca,2,Mar,123.63,0.31
Salamanca,2,Mar,110.18,0.32
Salamanca,2,Mar,115.22,0.31
Salamanca,2,Mar,121.11,0.39
Salamanca,2,Mar,127.84,0.48
Salamanca,2,Mar,127.0,0.52
Salamanca,2,Mar,130.36,0.44
Salamanca,2,Mar,129.52,0.43
Salamanca,2,Mar,128.68,0.47
Salamanca,2,Mar,132.89,0.51
Salamanca,2,Mar,135.41,0.62
Salamanca,2,Mar,143.82,0.68
Salamanca,2,Mar,148.87,0.67
Salamanca,2,Apr,153.91,0.52
Salamanca,2,Apr,143.82,0.45
Salamanca,2,Apr,140.46,0.45
Salamanca,2,Apr,132.04,0.47
Salamanca,2,Apr,130.36,0.5
Salamanca,2,Apr,132.04,0.59
Salamanca,2,Apr,130.36,0.57
Salamanca,2,Apr,131.2,0.41
Salamanca,2,Apr,130.36,0.36
Salamanca,2,Apr,127.0,0.4
Salamanca,2,Apr,132.04,0.45
Salamanca,2,Apr,134.57,0.48
Salamanca,2,Apr,138.77,0.53
Salamanca,2,Apr,135.41,0.54
Salamanca,2,Apr,130.36,0.41
Salamanca,2,Apr,131.2,0.41
Salamanca,2,Apr,131.2,0.42
Salamanca,2,Apr,134.57,0.43
Salamanca,2,Apr,138.77,0.55
Salamanca,2,Apr,154.75,0.74
Salamanca,2,Apr,168.21,0.79
Salamanca,2,Apr,156.44,0.54
Salamanca,2,Apr,151.39,0.54
Salamanca,2,Apr,137.09,0.46
Salamanca,2,Apr,139.61,0.44
Salamanca,2,Apr,142.14,0.49
Salamanca,2,Apr,146.34,0.59
Salamanca,2,Apr,149.71,0.73
Salamanca,2,Apr,146.34,0.65
Salamanca,2,Apr,142.98,0.59
Salamanca,2,May,138.77,0.45
Salamanca,2,May,125.32,0.35
Salamanca,2,May,122.79,0.44
Salamanca,2,May,129.52,0.54
Salamanca,2,May,130.36,0.58
Salamanca,2,May,127.0,0.52
Salamanca,2,May,128.68,0.5
Salamanca,2,May,129.52,0.48
Salamanca,2,May,130.36,0.52
Salamanca,2,May,125.32,0.58
Salamanca,2,May,132.04,0.65
Salamanca,2,May,137.93,0.67
Salamanca,2,May,134.57,0.45
Salamanca,2,May,133.73,0.36
Salamanca,2,May,129.52,0.33
Salamanca,2,May,126.16,0.41
Salamanca,2,May,131.2,0.55
Salamanca,2,May,134.57,0.65
Salamanca,2,May,137.09,0.65
Salamanca,2,May,136.25,0.53
Salamanca,2,May,122.79,0.47
Salamanca,2,May,114.38,0.45
Salamanca,2,May,116.06,0.52
Salamanca,2,May,123.63,0.56
Salamanca,2,May,130.36,0.65
Salamanca,2,May,130.36,0.64
Salamanca,2,May,127.0,0.49
Salamanca,2,May,122.79,0.45
Salamanca,2,May,121.95,0.48
Salamanca,2,May,114.38,0.5
Salamanca,2,May,115.22,0.51
Salamanca,2,Jun,115.22,0.54
Salamanca,2,Jun,121.95,0.59
Salamanca,2,Jun,119.43,0.49
Salamanca,2,Jun,120.27,0.46
Salamanca,2,Jun,119.43,0.48
Salamanca,2,Jun,116.9,0.47
Salamanca,2,Jun,114.38,0.5
Salamanca,2,Jun,118.59,0.56
Salamanca,2,Jun,121.95,0.56
Salamanca,2,Jun,115.22,0.45
Salamanca,2,Jun,120.27,0.41
Salamanca,2,Jun,112.7,0.39
Salamanca,2,Jun,115.22,0.42
Salamanca,2,Jun,115.22,0.45
Salamanca,2,Jun,121.95,0.48
Salamanca,2,Jun,120.27,0.48
Salamanca,2,Jun,117.75,0.43
Salamanca,2,Jun,119.43,0.46
Salamanca,2,Jun,119.43,0.5
Salamanca,2,Jun,120.27,0.49
Salamanca,2,Jun,116.06,0.52
Salamanca,2,Jun,127.84,0.62
Salamanca,2,Jun,130.36,0.62
Salamanca,2,Jun,127.84,0.51
Salamanca,2,Jun,127.0,0.5
Salamanca,2,Jun,123.63,0.54
Salamanca,2,Jun,123.63,0.56
Salamanca,2,Jun,123.63,0.54
Salamanca,2,Jun,130.36,0.6
Salamanca,2,Jun,138.77,0.6
Salamanca,2,Jul,137.09,0.5
Salamanca,2,Jul,127.0,0.46
Salamanca,2,Jul,125.32,0.44
Salamanca,2,Jul,125.32,0.45
Salamanca,2,Jul,130.36,0.51
Salamanca,2,Jul,137.09,0.57
Salamanca,2,Jul,134.57,0.56
Salamanca,2,Jul,133.73,0.47
Salamanca,2,Jul,133.73,0.45
Salamanca,2,Jul,136.25,0.49
Salamanca,2,Jul,125.32,0.59
Salamanca,2,Jul,130.36,0.66
Salamanca,2,Jul,133.73,0.7
Salamanca,2,Jul,133.73,0.67
Salamanca,2,Jul,125.32,0.46
Salamanca,2,Jul,120.27,0.43
Salamanca,2,Jul,114.38,0.46
Salamanca,2,Jul,116.9,0.5
Salamanca,2,Jul,115.22,0.53
Salamanca,2,Jul,115.22,0.5
Salamanca,2,Jul,117.75,0.47
Salamanca,2,Jul,111.02,0.4
Salamanca,2,Jul,121.11,0.43
Salamanca,2,Jul,112.7,0.43
Salamanca,2,Jul,112.7,0.41
Salamanca,2,Jul,111.02,0.42
Salamanca,2,Jul,114.38,0.42
Salamanca,2,Jul,116.9,0.4
Salamanca,2,Jul,116.9,0.34
Salamanca,2,Jul,112.7,0.32
Salamanca,2,Jul,110.18,0.32
Salamanca,2,Aug,108.49,0.3
Salamanca,2,Aug,111.02,0.36
Salamanca,2,Aug,113.54,0.35
Salamanca,2,Aug,110.18,0.37
Salamanca,2,Aug,112.7,0.37
Salamanca,2,Aug,108.49,0.39
Salamanca,2,Aug,106.81,0.39
Salamanca,2,Aug,105.97,0.38
Salamanca,2,Aug,106.81,0.38
Salamanca,2,Aug,107.65,0.37
Salamanca,2,Aug,103.45,0.37
Salamanca,2,Aug,104.29,0.33
Salamanca,2,Aug,100.92,0.34
Salamanca,2,Aug,100.08,0.32
Salamanca,2,Aug,99.24,0.33
Salamanca,2,Aug,97.56,0.33
Salamanca,2,Aug,97.56,0.37
Salamanca,2,Aug,100.08,0.32
Salamanca,2,Aug,99.24,0.35
Salamanca,2,Aug,98.4,0.35
Salamanca,2,Aug,97.56,0.31
Salamanca,2,Aug,95.88,0.36
Salamanca,2,Aug,95.88,0.36
Salamanca,2,Aug,102.61,0.37
Salamanca,2,Aug,105.13,0.37
Salamanca,2,Aug,105.97,0.33
Salamanca,2,Aug,99.24,0.33
Salamanca,2,Aug,90.83,0.32
Salamanca,2,Aug,90.83,0.36
Salamanca,2,Aug,89.15,0.36
Salamanca,2,Aug,93.35,0.37
Salamanca,2,Sep,97.56,0.41
Salamanca,2,Sep,97.56,0.4
Salamanca,2,Sep,98.4,0.42
Salamanca,2,Sep,98.4,0.43
Salamanca,2,Sep,100.08,0.5
Salamanca,2,Sep,100.92,0.5
Salamanca,2,Sep,106.81,0.56
Salamanca,2,Sep,113.54,0.56
Salamanca,2,Sep,118.59,0.44
Salamanca,2,Sep,111.86,0.49
Salamanca,2,Sep,109.34,0.48
Salamanca,2,Sep,109.34,0.51
Salamanca,2,Sep,114.38,0.56
Salamanca,2,Sep,117.75,0.59
Salamanca,2,Sep,119.43,0.58
Salamanca,2,Sep,116.06,0.44
Salamanca,2,Sep,109.34,0.45
Salamanca,2,Sep,116.9,0.5
Salamanca,2,Sep,112.7,0.55
Salamanca,2,Sep,116.9,0.65
Salamanca,2,Sep,120.27,0.73
Salamanca,2,Sep,122.79,0.71
Salamanca,2,Sep,116.06,0.61
Salamanca,2,Sep,111.02,0.54
Salamanca,2,Sep,113.54,0.61
Salamanca,2,Sep,118.59,0.66
Salamanca,2,Sep,121.95,0.68
Salamanca,2,Sep,125.32,0.74
Salamanca,2,Sep,126.16,0.74
Salamanca,2,Sep,118.59,0.6
Salamanca,2,Oct,119.43,0.53
Salamanca,2,Oct,119.43,0.57
Salamanca,2,Oct,121.11,0.59
Salamanca,2,Oct,121.11,0.65
Salamanca,2,Oct,129.52,0.72
Salamanca,2,Oct,131.2,0.75
Salamanca,2,Oct,128.68,0.68
Salamanca,2,Oct,129.52,0.74
Salamanca,2,Oct,131.2,0.76
Salamanca,2,Oct,137.93,0.72
Salamanca,2,Oct,133.73,0.71
Salamanca,2,Oct,137.93,0.74
Salamanca,2,Oct,139.61,0.71
Salamanca,2,Oct,132.89,0.51
Salamanca,2,Oct,126.16,0.53
Salamanca,2,Oct,121.95,0.53
Salamanca,2,Oct,122.79,0.57
Salamanca,2,Oct,124.47,0.65
Salamanca,2,Oct,132.04,0.73
Salamanca,2,Oct,132.89,0.74
Salamanca,2,Oct,125.32,0.65
Salamanca,2,Oct,125.32,0.69
Salamanca,2,Oct,126.16,0.76
Salamanca,2,Oct,127.84,0.71
Salamanca,2,Oct,123.63,0.71
Salamanca,2,Oct,128.68,0.72
Salamanca,2,Oct,129.52,0.69
Salamanca,2,Oct,125.32,0.51
Salamanca,2,Oct,124.47,0.43
Salamanca,2,Oct,120.27,0.48
Salamanca,2,Oct,126.16,0.55
Salamanca,2,Nov,126.16,0.75
Salamanca,2,Nov,130.36,0.8
Salamanca,2,Nov,128.68,0.74
Salamanca,2,Nov,117.75,0.47
Salamanca,2,Nov,110.18,0.44
Salamanca,2,Nov,107.65,0.5
Salamanca,2,Nov,107.65,0.51
Salamanca,2,Nov,106.81,0.52
Salamanca,2,Nov,112.7,0.56
Salamanca,2,Nov,118.59,0.55
Salamanca,2,Nov,114.38,0.38
Salamanca,2,Nov,105.97,0.39
Salamanca,2,Nov,111.02,0.48
Salamanca,2,Nov,111.86,0.52
Salamanca,2,Nov,108.49,0.55
Salamanca,2,Nov,123.63,0.63
Salamanca,2,Nov,122.79,0.64
Salamanca,2,Nov,111.86,0.48
Salamanca,2,Nov,115.22,0.43
Salamanca,2,Nov,113.54,0.44
Salamanca,2,Nov,113.54,0.47
Salamanca,2,Nov,112.7,0.56
Salamanca,2,Nov,118.59,0.69
Salamanca,2,Nov,120.27,0.7
Salamanca,2,Nov,118.59,0.41
Salamanca,2,Nov,108.49,0.36
Salamanca,2,Nov,107.65,0.35
Salamanca,2,Nov,104.29,0.42
Salamanca,2,Nov,105.13,0.46
Salamanca,2,Nov,116.9,0.58
Salamanca,2,Dec,114.38,0.58
Salamanca,2,Dec,107.65,0.37
Salamanca,2,Dec,114.38,0.27
Salamanca,2,Dec,111.02,0.28
Salamanca,2,Dec,112.7,0.39
Salamanca,2,Dec,136.25,0.7
Salamanca,2,Dec,142.98,0.79
Salamanca,2,Dec,141.3,0.79
Salamanca,2,Dec,133.73,0.38
Salamanca,2,Dec,117.75,0.39
Salamanca,2,Dec,107.65,0.38
Salamanca,2,Dec,103.45,0.38
Salamanca,2,Dec,101.77,0.47
Salamanca,2,Dec,106.81,0.59
Salamanca,2,Dec,111.86,0.59
Salamanca,2,Dec,109.34,0.41
Salamanca,2,Dec,107.65,0.34
Salamanca,2,Dec,108.49,0.36
Salamanca,2,Dec,108.49,0.36
Salamanca,2,Dec,117.75,0.43
Salamanca,2,Dec,116.9,0.47
Salamanca,2,Dec,120.27,0.55
Salamanca,2,Dec,117.75,0.58
Salamanca,2,Dec,117.75,0.63
Salamanca,2,Dec,116.06,0.66
Salamanca,2,Dec,124.47,0.69
Salamanca,2,Dec,124.47,0.71
Salamanca,2,Dec,127.0,0.7
Salamanca,2,Dec,135.41,0.71
Salamanca,2,Dec,138.77,0.72
Salamanca,2,Dec,143.82,0.76
Salamanca,2,Jan,142.98,0.67
Salamanca,2,Jan,142.14,0.63
Salamanca,2,Jan,137.09,0.6
Salamanca,2,Jan,134.57,0.57
Salamanca,2,Jan,130.36,0.51
Salamanca,2,Jan,132.04,0.44
Salamanca,2,Jan,125.32,0.4
Salamanca,2,Jan,118.59,0.41
Salamanca,2,Jan,118.59,0.41
Salamanca,2,Jan,110.18,0.42
Salamanca,2,Jan,107.65,0.46
Salamanca,2,Jan,109.34,0.46
Salamanca,2,Jan,105.97,0.4
Salamanca,2,Jan,100.92,0.38
Salamanca,2,Jan,98.4,0.38
Salamanca,2,Jan,96.72,0.41
Salamanca,2,Jan,95.88,0.44
Salamanca,2,Jan,100.08,0.48
Salamanca,2,Jan,102.61,0.53
Salamanca,2,Jan,101.77,0.44
Salamanca,2,Jan,97.56,0.45
Salamanca,2,Jan,100.92,0.54
Salamanca,2,Jan,103.45,0.61
Salamanca,2,Jan,105.13,0.63
Salamanca,2,Jan,108.49,0.69
Salamanca,2,Jan,113.54,0.67
Salamanca,2,Jan,108.49,0.5
Salamanca,2,Jan,111.02,0.4
Salamanca,2,Jan,109.34,0.44
Salamanca,2,Jan,108.49,0.46
Salamanca,2,Jan,107.65,0.45
Salamanca,2,Feb,107.65,0.5
Salamanca,2,Feb,111.86,0.54
Salamanca,2,Feb,110.18,0.41
Salamanca,2,Feb,107.65,0.39
Salamanca,2,Feb,105.13,0.39
Salamanca,2,Feb,104.29,0.43
Salamanca,2,Feb,105.13,0.49
Salamanca,2,Feb,102.61,0.58
Salamanca,2,Feb,105.13,0.57
Salamanca,2,Feb,103.45,0.41
Salamanca,2,Feb,102.61,0.32
Salamanca,2,Feb,102.61,0.31
Salamanca,2,Feb,106.81,0.31
Salamanca,2,Feb,105.97,0.53
Salamanca,2,Feb,112.7,0.63
Salamanca,2,Feb,115.22,0.66
Salamanca,2,Feb,112.7,0.52
Salamanca,2,Feb,113.54,0.4
Salamanca,2,Feb,105.97,0.43
Salamanca,2,Feb,104.29,0.41
Salamanca,2,Feb,103.45,0.44
Salamanca,2,Feb,116.9,0.58
Salamanca,2,Feb,118.59,0.62
Salamanca,2,Feb,111.02,0.49
Salamanca,2,Feb,111.86,0.46
Salamanca,2,Feb,105.13,0.46
Salamanca,2,Feb,107.65,0.55
Salamanca,2,Feb,117.75,0.66
Salamanca,2,Mar,125.32,0.76
Salamanca,2,Mar,128.68,0.8
Salamanca,2,Mar,121.95,0.64
Salamanca,2,Mar,116.06,0.49
Salamanca,2,Mar,113.54,0.42
Salamanca,2,Mar,110.18,0.4
Salamanca,2,Mar,109.34,0.48
Salamanca,2,Mar,112.7,0.58
Salamanca,2,Mar,116.06,0.58
Salamanca,2,Mar,109.34,0.45
Salamanca,2,Mar,107.65,0.38
Salamanca,2,Mar,105.97,0.41
Salamanca,2,Mar,110.18,0.44
Salamanca,2,Mar,111.86,0.52
Salamanca,2,Mar,122.79,0.66
Salamanca,2,Mar,125.32,0.71
Salamanca,2,Mar,118.59,0.51
Salamanca,2,Mar,115.22,0.43
Salamanca,2,Mar,109.34,0.41
Salamanca,2,Mar,113.54,0.43
Salamanca,2,Mar,107.65,0.53
Salamanca,2,Mar,116.9,0.63
Salamanca,2,Mar,114.38,0.61
Salamanca,2,Mar,110.18,0.44
Salamanca,2,Mar,107.65,0.41
Salamanca,2,Mar,104.29,0.41
Salamanca,2,Mar,107.65,0.44
Salamanca,2,Mar,111.02,0.54
Salamanca,2,Mar,121.95,0.63
Salamanca,2,Mar,123.63,0.62
Salamanca,2,Mar,116.9,0.45
Salamanca,2,Apr,114.38,0.42
Salamanca,2,Apr,112.7,0.43
Salamanca,2,Apr,111.86,0.52
Salamanca,2,Apr,111.86,0.63
Salamanca,2,Apr,118.59,0.71
Salamanca,2,Apr,123.63,0.73
Salamanca,2,Apr,115.22,0.6
Salamanca,2,Apr,115.22,0.56
Salamanca,2,Apr,112.7,0.54
Salamanca,2,Apr,111.86,0.54
Salamanca,2,Apr,114.38,0.52
Salamanca,2,Apr,127.0,0.62
Salamanca,2,Apr,132.04,0.66
Salamanca,2,Apr,126.16,0.61
Salamanca,2,Apr,123.63,0.57
Salamanca,2,Apr,118.59,0.56
Salamanca,2,Apr,118.59,0.59
Salamanca,2,Apr,124.47,0.67
Salamanca,2,Apr,132.04,0.77
Salamanca,2,Apr,135.41,0.75
Salamanca,2,Apr,134.57,0.64
Salamanca,2,Apr,137.09,0.51
Salamanca,2,Apr,125.32,0.58
Salamanca,2,Apr,124.47,0.64
Salamanca,2,Apr,126.16,0.68
Salamanca,2,Apr,130.36,0.77
Salamanca,2,Apr,135.41,0.75
Salamanca,2,Apr,132.04,0.55
Salamanca,2,Apr,123.63,0.51
Salamanca,2,Apr,118.59,0.47
Salamanca,2,May,120.27,0.53
Salamanca,2,May,121.95,0.66
Salamanca,2,May,131.2,0.76
Salamanca,2,May,132.89,0.73
Salamanca,2,May,127.0,0.52
Salamanca,2,May,129.52,0.48
Salamanca,2,May,122.79,0.52
Salamanca,2,May,122.79,0.64
Salamanca,2,May,132.89,0.69
Salamanca,2,May,139.61,0.77
Salamanca,2,May,138.77,0.75
Salamanca,2,May,139.61,0.59
Salamanca,2,May,127.0,0.49
Salamanca,2,May,130.36,0.47
Salamanca,2,May,127.84,0.48
Salamanca,2,May,128.68,0.57
Salamanca,2,May,136.25,0.75
Salamanca,2,May,133.73,0.77
Salamanca,2,May,133.73,0.61
Salamanca,2,May,129.52,0.57
Salamanca,2,May,128.68,0.6
Salamanca,2,May,128.68,0.68
Salamanca,2,May,127.0,0.7
Salamanca,2,May,130.36,0.74
Salamanca,2,May,135.41,0.75
Salamanca,2,May,127.84,0.58
Salamanca,2,May,124.47,0.52
Salamanca,2,May,126.16,0.56
Salamanca,2,May,129.52,0.61
Salamanca,2,May,147.18,0.65
Salamanca,2,May,261.57,0.66
Salamanca,2,Jun,259.05,0.67
Salamanca,2,Jun,190.08,0.55
Salamanca,2,Jun,153.91,0.47
Salamanca,2,Jun,141.3,0.5
Salamanca,2,Jun,127.84,0.6
Salamanca,2,Jun,131.2,0.59
Salamanca,2,Jun,136.25,0.69
Salamanca,2,Jun,139.61,0.74
Salamanca,2,Jun,133.73,0.62
Salamanca,2,Jun,128.68,0.61
Salamanca,2,Jun,126.16,0.65
Salamanca,2,Jun,126.16,0.64
Salamanca,2,Jun,125.32,0.7
Salamanca,2,Jun,130.36,0.71
Salamanca,2,Jun,136.25,0.67
Salamanca,2,Jun,130.36,0.55
Salamanca,2,Jun,128.68,0.46
Salamanca,2,Jun,120.27,0.5
Salamanca,2,Jun,121.95,0.53
Salamanca,2,Jun,124.47,0.6
Salamanca,2,Jun,127.0,0.65
Salamanca,2,Jun,129.52,0.67
